3.9000000000000035,4.900000000000004
8.700000000000005,9.700000000000005
13.800000000000004,14.800000000000004
18.700000000000003,19.700000000000003
23.700000000000003,24.700000000000003
28.800000000000004,29.800000000000004
33.900000000000006,34.900000000000006
38.800000000000004,39.800000000000004
43.900000000000006,44.900000000000006
48.800000000000004,49.800000000000004
53.800000000000004,54.800000000000004
58.800000000000004,59.800000000000004
63.800000000000004,64.80000000000001
68.80000000000001,69.80000000000001
73.70000000000002,74.70000000000002
78.80000000000001,79.80000000000001
83.80000000000001,84.80000000000001
88.80000000000001,89.80000000000001
93.80000000000001,94.80000000000001
98.80000000000001,99.80000000000001
108.80000000000001,109.80000000000001
113.9,114.9
118.80000000000001,119.80000000000001
