3.9000000000000035,4.900000000000004
14.000000000000004,15.000000000000004
19.000000000000004,20.000000000000004
24.000000000000004,25.000000000000004
28.900000000000002,29.900000000000002
33.900000000000006,34.900000000000006
39.00000000000001,40.00000000000001
43.900000000000006,44.900000000000006
49.10000000000001,50.10000000000001
54.10000000000001,55.10000000000001
59.10000000000001,60.10000000000001
64.00000000000001,65.00000000000001
69.00000000000001,70.00000000000001
74.00000000000001,75.00000000000001
79.00000000000001,80.00000000000001
84.00000000000001,85.00000000000001
89.00000000000001,90.00000000000001
94.10000000000001,95.10000000000001
99.10000000000001,100.10000000000001
104.10000000000001,105.10000000000001
109.10000000000001,110.10000000000001
114.10000000000001,115.10000000000001
118.90000000000002,119.90000000000002
