3.7000000000000033,4.700000000000005
8.700000000000003,9.700000000000005
13.600000000000003,14.600000000000005
18.700000000000003,19.700000000000006
23.6,24.600000000000005
28.700000000000003,29.700000000000006
33.800000000000004,34.800000000000004
38.800000000000004,39.800000000000004
43.7,44.7
48.7,49.7
53.7,54.7
58.7,59.7
63.800000000000004,64.8
68.80000000000001,69.8
73.70000000000002,74.7
78.70000000000002,79.7
83.70000000000002,84.7
88.80000000000001,89.8
93.80000000000001,94.8
98.70000000000002,99.7
103.70000000000002,104.7
108.70000000000002,109.7
113.80000000000001,114.8
118.80000000000001,119.8
