3.9000000000000035,4.900000000000004
8.900000000000004,9.900000000000004
13.900000000000004,14.900000000000004
18.900000000000006,19.900000000000006
23.900000000000006,24.900000000000006
28.900000000000006,29.900000000000006
33.900000000000006,34.900000000000006
38.900000000000006,39.900000000000006
43.800000000000004,44.800000000000004
48.900000000000006,49.900000000000006
53.900000000000006,54.900000000000006
58.900000000000006,59.900000000000006
63.900000000000006,64.9
68.9,69.9
74.0,75.0
78.9,79.9
83.9,84.9
89.0,90.0
93.9,94.9
98.9,99.9
103.80000000000001,104.80000000000001
108.9,109.9
113.9,114.9
118.9,119.9
