3.9000000000000035,4.900000000000004
9.000000000000004,10.000000000000004
13.900000000000004,14.900000000000004
19.000000000000007,20.000000000000007
24.000000000000007,25.000000000000007
29.000000000000007,30.000000000000007
34.00000000000001,35.00000000000001
39.00000000000001,40.00000000000001
44.00000000000001,45.00000000000001
49.00000000000001,50.00000000000001
54.00000000000001,55.00000000000001
59.00000000000001,60.00000000000001
64.0,65.0
69.1,70.1
74.0,75.0
79.0,80.0
84.0,85.0
89.0,90.0
93.9,94.9
99.0,100.0
103.9,104.9
108.9,109.9
114.0,115.0
119.0,120.0
