2024-10-22 18:35:31.044,511,510,510,511,511,511
2024-10-22 18:35:31.052,511,511,510,511,510,510
2024-10-22 18:35:31.052,511,511,511,510,511,511
2024-10-22 18:35:31.055,510,510,510,510,510,510
2024-10-22 18:35:31.057,511,511,511,511,511,512
2024-10-22 18:35:31.057,511,510,511,511,510,509
2024-10-22 18:35:31.058,512,512,511,511,511,511
2024-10-22 18:35:31.058,512,511,511,511,512,512
2024-10-22 18:35:31.060,511,511,511,512,513,513
2024-10-22 18:35:31.063,510,511,511,511,511,511
2024-10-22 18:35:31.066,511,511,510,510,511,510
2024-10-22 18:35:31.066,511,510,511,510,511,511
2024-10-22 18:35:31.068,510,510,510,510,510,511
2024-10-22 18:35:31.070,511,510,510,510,510,510
2024-10-22 18:35:31.073,509,511,510,509,510,511
2024-10-22 18:35:31.076,510,510,511,510,511,510
2024-10-22 18:35:31.076,511,512,511,511,512,510
2024-10-22 18:35:31.078,511,511,510,511,512,511
2024-10-22 18:35:31.081,510,510,509,510,510,510
2024-10-22 18:35:31.084,510,510,510,510,511,510
2024-10-22 18:35:31.087,511,512,511,511,510,510
2024-10-22 18:35:31.087,511,510,511,511,511,511
2024-10-22 18:35:31.089,511,510,510,510,511,511
2024-10-22 18:35:31.092,511,510,511,511,511,511
2024-10-22 18:35:31.095,511,510,511,511,511,511
2024-10-22 18:35:31.095,511,512,510,511,511,511
2024-10-22 18:35:31.098,510,511,510,510,510,511
2024-10-22 18:35:31.100,511,511,511,511,511,511
2024-10-22 18:35:31.103,511,510,510,510,510,510
2024-10-22 18:35:31.106,510,510,510,510,510,510
2024-10-22 18:35:31.106,510,512,510,510,511,510
2024-10-22 18:35:31.108,510,511,510,510,511,510
2024-10-22 18:35:31.111,511,511,511,512,511,511
2024-10-22 18:35:31.114,510,509,510,509,510,510
2024-10-22 18:35:31.114,511,511,511,512,511,511
2024-10-22 18:35:31.117,511,510,510,511,510,511
2024-10-22 18:35:31.120,511,511,511,511,511,511
2024-10-22 18:35:31.122,510,509,510,510,510,509
2024-10-22 18:35:31.125,510,510,510,510,511,510
2024-10-22 18:35:31.125,511,510,509,510,510,510
2024-10-22 18:35:31.128,512,511,510,511,512,512
2024-10-22 18:35:31.130,511,510,510,511,511,511
2024-10-22 18:35:31.133,510,509,510,511,510,511
2024-10-22 18:35:31.133,511,509,510,510,511,510
2024-10-22 18:35:31.136,510,510,510,511,511,511
